NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
AA AND D,,2172572789,,,USA,,ATLANTA,DEKALB,GEORGIA,GA,30317,"1623 MEMORIAL DR SE, ATLANTA, GA 30317",1623 MEMORIAL DR SE,"ATLANTA, GA 30317",-84.334190,33.747076,S8HPNTSCZA,HIGH,,(678) 974-8850,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.33419 33.747076)
HARRIS TEETER,,2172582373,HARRIS TEETER,,USA,,ARRINGTON,NELSON,VIRGINIA,VA,22922,"545 RADFORD LN, ARRINGTON, VA 22922",545 RADFORD LN,"ARRINGTON, VA 22922",-78.900224,37.672450,S5HPNTSCZA,HIGH,,(434) 823-1184,,,WWW.HARRISTEETER.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-78.900224 37.67245)
WALMART,,2172584768,WALMART,,USA,,CANOVANAS,CANÓVANAS,PUERTO RICO,PR,00729,"WM SC PLAZA CANOVANAS 5802, CANOVANAS, PR 00729",WM SC PLAZA CANOVANAS 5802,"CANOVANAS, PR 00729",-65.889788,18.380312,T20,LOW,,,,,HTTPS://WWW.WALMART.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-65.889788 18.380312)
BROOKSHIRE BROTHERS,BROOKSHIRE BROTHERS,2172591346,,,USA,,GRANBURY,HOOD,TEXAS,TX,76049,"9201 PLANTATION DR, GRANBURY, TX 76049",9201 PLANTATION DR,"GRANBURY, TX 76049",-97.657876,32.370669,S8HPNTSCZA,HIGH,,(817) 579-5900,,,WWW.BROOKSHIREBROTHERS.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-97.657876 32.370669)
SUHERT CORPORATION,,2172601227,,,USA,,NEWARK,ESSEX,NEW JERSEY,NJ,07108,"348 CLINTON AVE, NEWARK, NJ 07108",348 CLINTON AVE,"NEWARK, NJ 07108",-74.192516,40.721756,S8HPNTSCZA,HIGH,,(973) 824-7220,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.192516 40.721756)
WALMART NEIGHBORHOOD MARKET,,2172638641,WALMART,,USA,,ALTOONA,BLOUNT,ALABAMA,AL,35952,"87395 US HIGHWAY 278, ALTOONA, AL 35952",87395 US HIGHWAY 278,"ALTOONA, AL 35952",-86.393851,34.118986,T16,MEDIUM,,(205) 466-3820,,,WWW.WALMART.COM/,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-86.393851 34.118986)
BROTHER SUPERMARKET,,2172641421,,,USA,,PATCHOGUE,SUFFOLK,NEW YORK,NY,11772,"395 E MAIN ST, PATCHOGUE, NY 11772",395 E MAIN ST,"PATCHOGUE, NY 11772",-73.000742,40.766924,S8HPNTSCZA,HIGH,,(631) 654-0858,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.000742 40.766924)
FREELS MARKET,,2172658919,,,USA,,TAWAS CITY,IOSCO,MICHIGAN,MI,48763,"1139 W LAKE ST, TAWAS CITY, MI 48763",1139 W LAKE ST,"TAWAS CITY, MI 48763",-83.539780,44.252024,S8HPNTSCZA,HIGH,,(989) 362-6900,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-83.53978 44.252024)
CORNER MARKET NORTH PARK,,2172696421,,,USA,,PULASKI,GILES,TENNESSEE,TN,38478,"403 E COLLEGE ST, PULASKI, TN 38478",403 E COLLEGE ST,"PULASKI, TN 38478",-87.027298,35.194951,S8HPNTSCZA,HIGH,,(931) 363-0960,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.027298 35.194951)
WALMART,,2172945244,WALMART,,USA,,LAFAYETTE,LAFAYETTE,LOUISIANA,LA,70501,"1108 10TH ST, LAFAYETTE, LA 70501",1108 10TH ST,"LAFAYETTE, LA 70501",-92.002843,30.228742,S8HPNTSCZA,HIGH,,(337) 261-3122,,,WWW.WALMART.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-92.002843 30.228742)
PUBLIX SUPER MARKET,,2172973360,PUBLIX SUPER MARKET,,USA,,NAPLES,COLLIER,FLORIDA,FL,34103,"3400 TAMIAMI TRL N, NAPLES, FL 34103",3400 TAMIAMI TRL N,"NAPLES, FL 34103",-81.799368,26.187248,S8HPNTSCZA,HIGH,,(407) 872-0173,,,WWW.PUBLIX.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-81.799368 26.187248)
SAVE-A-LOT,SAVE-A-LOT,2173046746,SAVE-A-LOT,,USA,,ALTUS,JACKSON,OKLAHOMA,OK,73521,"1128 N MAIN ST, ALTUS, OK 73521",1128 N MAIN ST,"ALTUS, OK 73521",-99.333719,34.648853,T16,MEDIUM,,(580) 480-0080,,,STORES.SAVE-A-LOT.COM/ALTUS-OK,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-99.333719 34.648853)
APACHE MARKET,,2173102662,,,USA,,SIERRA VISTA,COCHISE,ARIZONA,AZ,85635,"1949 VIOLA DR, SIERRA VISTA, AZ 85635",1949 VIOLA DR,"SIERRA VISTA, AZ 85635",-110.279014,31.559549,S8HPNTSCZA,HIGH,,(520) 457-9294,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-110.279014 31.559549)
FRESH EASY NEIGHBORHOOD MARKET,,2173104444,,,USA,,LOS ANGELES,LOS ANGELES,CALIFORNIA,CA,90035,"1788 S LA CIENEGA BLVD, LOS ANGELES, CA 90035",1788 S LA CIENEGA BLVD,"LOS ANGELES, CA 90035",-118.376443,34.044797,S8HPNTSCZA,HIGH,,(310) 837-8920,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-118.376443 34.044797)
NEW BROOKLYN SUPERMARKET,,2173136160,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11206,"535 MARCY AVE, BROOKLYN, NY 11206",535 MARCY AVE,"BROOKLYN, NY 11206",-73.949369,40.697024,S8HPNTSCZA,HIGH,,(718) 218-7122,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.949369 40.697024)
SHOPRITE,,2173143711,SHOPRITE,,USA,,PISCATAWAY,MIDDLESEX,NEW JERSEY,NJ,08854,"1306 CENTENNIAL AVE, PISCATAWAY, NJ 08854",1306 CENTENNIAL AVE,"PISCATAWAY, NJ 08854",-74.442894,40.551741,S8HPNTSCZA,HIGH,,(732) 981-1926,(732) 981-8942,,WWW.SHOPRITE.COM/,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.442894 40.551741)
KONTOS FOODS INC FOODS,,2173148095,,,USA,,PATERSON,PASSAIC,NEW JERSEY,NJ,07524,"34 WAITE ST, PATERSON, NJ 07524",34 WAITE ST,"PATERSON, NJ 07524",-74.160091,40.933232,T20,LOW,,(973) 684-1734,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.160091 40.933232)
PRUETTS FOOD,,2173165087,,,USA,,VALLIANT,MCCURTAIN,OKLAHOMA,OK,74764,"202 W CHAPPELL DR, VALLIANT, OK 74764",202 W CHAPPELL DR,"VALLIANT, OK 74764",-95.081476,34.000321,S5HPNTSCZA,HIGH,,(580) 933-5700,,,WWW.PRUETTSFOOD.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-95.081476 34.000321)
PIGGLY WIGGLY SARALAND,,2173166473,PIGGLY WIGGLY,,USA,,SARALAND,MOBILE,ALABAMA,AL,36571,"719 SARALAND BLVD S, SARALAND, AL 36571",719 SARALAND BLVD S,"SARALAND, AL 36571",-88.073791,30.806007,S8HPNTSCZA,HIGH,,(251) 675-7200,(251) 675-8607,,WWW.FOODFORLESSMOBILE.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-88.073791 30.806007)
HARVEST NEIGHBORHOOD GROCERY,,2173420001,,,USA,,EAST SAINT LOUIS,ST. CLAIR,ILLINOIS,IL,62205,"1001 N 15TH ST, EAST SAINT LOUIS, IL 62205",1001 N 15TH ST,"EAST SAINT LOUIS, IL 62205",-90.136063,38.628834,S5HPNTSCZA,HIGH,,(618) 857-8330,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-90.136063 38.628834)
HARPS FOODS,,2173428977,,,USA,,RECTOR,CLAY,ARKANSAS,AR,72461,"807 E 9TH ST, RECTOR, AR 72461",807 E 9TH ST,"RECTOR, AR 72461",-90.283195,36.258520,S8HPNTSCZA,HIGH,,(870) 595-3261,,,WWW.HARPSFOOD.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-90.283195 36.25852)
S AND S FAST FOODS,,2173480528,,,USA,,FORT WORTH,TARRANT,TEXAS,TX,76110,"2840 CLEBURNE RD, FORT WORTH, TX 76110",2840 CLEBURNE RD,"FORT WORTH, TX 76110",-97.344740,32.710132,S8HPNTSCZA,HIGH,,(817) 920-7516,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-97.34474 32.710132)
DE FOODS,,2173618994,,,USA,,WETHERSFIELD,HARTFORD,CONNECTICUT,CT,06109,"27 TOWN LINE RD, WETHERSFIELD, CT 06109",27 TOWN LINE RD,"WETHERSFIELD, CT 06109",-72.655538,41.683114,S8HPNTSCZA,HIGH,,(860) 571-8835,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-72.655538 41.683114)
LOWE'S BIG 8,,2173629532,,,USA,,EL PASO,EL PASO,TEXAS,TX,79936,"1480 GEORGE DIETER DR, EL PASO, TX 79936",1480 GEORGE DIETER DR,"EL PASO, TX 79936",-106.300182,31.743345,S8HPNTSCZA,HIGH,,(915) 590-2326,(915) 856-7496,,WWW.LOWESMARKET.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-106.300182 31.743345)
KAREEM FOODS,,2173635373,,,USA,,PATERSON,PASSAIC,NEW JERSEY,NJ,07503,"1090 MAIN ST, PATERSON, NJ 07503",1090 MAIN ST,"PATERSON, NJ 07503",-74.156205,40.891146,S8HPNTSCZA,HIGH,,(862) 239-1503,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.156205 40.891146)
JA FOOD SERVICES,,2173643851,,,USA,,REDDING,SHASTA,CALIFORNIA,CA,96002,"930 EXECUTIVE WAY, REDDING, CA 96002",930 EXECUTIVE WAY,"REDDING, CA 96002",-122.354883,40.576524,S8HPNTSCZA,HIGH,,(530) 221-1888,,,WWW.JAFOODS.COM/,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-122.354883 40.576524)
MIKES MARKET,,2173647217,,,USA,,BEAUMONT,RIVERSIDE,CALIFORNIA,CA,92223,"296 E 6TH ST, BEAUMONT, CA 92223",296 E 6TH ST,"BEAUMONT, CA 92223",-116.978892,33.929594,S8HPNTSCZA,HIGH,,(951) 845-9595,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-116.978892 33.929594)
SHOPRITE,,2173661770,SHOPRITE,,USA,,SWANSEA,BRISTOL,MASSACHUSETTS,MA,02777,"58 SWANSEA MALL DR, SWANSEA, MA 02777",58 SWANSEA MALL DR,"SWANSEA, MA 02777",-71.215021,41.750581,S8HPNTSCZA,HIGH,,(508) 675-3150,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.215021 41.750581)
TOWN & COUNTRY SUPER MARKET,,2173676477,,,USA,,RICHLAND,PULASKI,MISSOURI,MO,65556,"200 E JEFFERSON AVE, RICHLAND, MO 65556",200 E JEFFERSON AVE,"RICHLAND, MO 65556",-92.398685,37.859048,S8HPNTSCZA,HIGH,,(573) 765-3548,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-92.398685 37.859048)
CHARLTON COUNTRY STORE,,2173682263,,,USA,,CHARLTON,WORCESTER,MASSACHUSETTS,MA,01507,"107 DRESSER HILL RD, CHARLTON, MA 01507",107 DRESSER HILL RD,"CHARLTON, MA 01507",-71.969924,42.116969,S8HPNTSCZA,HIGH,,(508) 248-5566,(508) 248-5747,,WWW.CHARLTONFURNITURE.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.969924 42.116969)
ROCHE BROS.,,2173686061,ROCHE BROS.,,USA,,NORTON,BRISTOL,MASSACHUSETTS,MA,02766,"MA ROUTE 140 175 MANSFIELD AVE, NORTON, MA 02766",MA ROUTE 140 175 MANSFIELD AVE,"NORTON, MA 02766",-71.207188,41.979207,T20,LOW,,(508) 285-3600,,,WWW.ROCHEBROS.COM/,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-71.207188 41.979207)
HEER'S WATER SERVICE,,2173693351,,,USA,,FULTON,OSWEGO,NEW YORK,NY,13069,"25 STING RAY ALY, FULTON, NY 13069",25 STING RAY ALY,"FULTON, NY 13069",-76.402189,43.330958,S8HPNTSCZA,HIGH,,(315) 593-7066,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-76.402189 43.330958)
AGOSTI'S FOOD STORE,,2173707184,,,USA,,WEATHERLY,CARBON,PENNSYLVANIA,PA,18255,"20 W MAIN ST, WEATHERLY, PA 18255",20 W MAIN ST,"WEATHERLY, PA 18255",-75.830171,40.942736,T16,MEDIUM,,(570) 427-4370,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-75.830171 40.942736)
PUBLIX EVENT PLANNING,,2173850428,,,USA,,SAINT AUGUSTINE,ST. JOHNS,FLORIDA,FL,32084,"84 TUSCAN VILLA CT, SAINT AUGUSTINE, FL 32084",84 TUSCAN VILLA CT,"SAINT AUGUSTINE, FL 32084",-81.404904,29.924722,T14,MEDIUM,,(904) 940-2111,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-81.404904 29.924722)
OWEN'S,,2173854938,,,USA,,AUSTIN,TRAVIS,TEXAS,TX,78754,"5609 CLYDE LN, AUSTIN, TX 78754",5609 CLYDE LN,"AUSTIN, TX 78754",-97.614169,30.371582,S8HPNTSCZA,HIGH,,(704) 232-1067,,,WWW.OWENSMARKET.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-97.614169 30.371582)
ALBERTSONS,ALBERTSONS,2173890721,ALBERTSONS,,USA,,WAYNE,CHESTER,PENNSYLVANIA,PA,19087,"1500 LIBERTY RIDGE DR, WAYNE, PA 19087",1500 LIBERTY RIDGE DR,"WAYNE, PA 19087",-75.465222,40.072335,S8HPNTS-ZA,HIGH,,(702) 435-9844,,,WWW.ALBERTSONS.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-75.465222 40.072335)
WALMART,,2173916434,WALMART,,USA,,HEBER CITY,WASATCH,UTAH,UT,84032,"1274 US-189 S, HEBER CITY, UT 84032",1274 US-189 S,"HEBER CITY, UT 84032",-111.417683,40.493262,T11,HIGH,,(435) 709-3015,,,HTTPS://WWW.WALMART.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-111.417683 40.493262)
HARRIS GROCERY,,2173920105,,,USA,,PORT READING,MIDDLESEX,NEW JERSEY,NJ,07064,"783 PORT READING AVE, PORT READING, NJ 07064",783 PORT READING AVE,"PORT READING, NJ 07064",-74.237177,40.570496,S8HPNTSCZA,HIGH,,(732) 352-0065,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.237177 40.570496)
PUBLIX SUPER MARKET,,2173971109,PUBLIX SUPER MARKET,,USA,,DECATUR,MORGAN,ALABAMA,AL,35601,"1950 CENTRAL PKWY SW, DECATUR, AL 35601",1950 CENTRAL PKWY SW,"DECATUR, AL 35601",-86.983702,34.574671,S8HPNTSCZA,HIGH,,(256) 829-3487,(256) 829-3498,,WWW.PUBLIX.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-86.983702 34.574671)
FRED MEYER,FRED MEYER,2174246002,FRED MEYER,,USA,,MENLO PARK,SAN MATEO,CALIFORNIA,CA,94025,"3401 MIDDLEFIELD RD, MENLO PARK, CA 94025",3401 MIDDLEFIELD RD,"MENLO PARK, CA 94025",-122.2019395,37.4704699,T16,MEDIUM,,(650) 365-5783,,,WWW.FREDMEYER.COM,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-122.2019395 37.4704699)
SCOTTS WESPAK MEATS,,2174252294,,,USA,,FORT MYERS,LEE,FLORIDA,FL,33901,"3677 CENTRAL AVE, FORT MYERS, FL 33901",3677 CENTRAL AVE,"FORT MYERS, FL 33901",-81.863217,26.608939,S8HPNTSCZA,HIGH,,(239) 332-1182,,,,,,5411,,54110102,"SUPERMARKETS, GREATER THAN 100,000 SQUARE FEET (HYPERMARKET)",,10010201,DIVISION G. - RETAIL TRADE,FOOD STORES,GROCERY STORES,GROCERY STORES/GROCERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-81.863217 26.608939)
